Model,Mean_score,Std_score,Mean_runtime,Std_runtime
CNN,118.77955374569754,1.2548973901081037,362.7105149745941,21.525622717368947
EEGNet,123.84530241420057,0.7477619689756148,1696.9014122009278,0.9706072700534143
InceptionTime,121.33954070662325,1.4875871506132494,830.5509238243103,21.547263445790293
PyramidalCNN,120.64695540637906,3.348918552883474,281.84766750335694,15.26653502843242
Xception,132.88868285180618,1.6013390230314222,563.2968152523041,10.59326072996815
